% Model,results1.mph
% Version,COMSOL 5.5.0.292
% Date,"Nov 27 2020, 21:48"
% Table,learning parameters - learning parameters
% r (m),phi2,PL (Pa),Dr,cL (mol/m^3),porosity (1),Thiele modulus,Peclet number (1),diffusion ratio of flow to cell phase [0.01-1],normalized intrinsic average concentration in flow domain 1 (1),normalized intrinsic average concentration in flow domain 2 (1),normalized intrinsic average concentration in flow domain 3 (1),normalized intrinsic average concentration in flow domain 4 (1),normalized intrinsic average concentration in flow domain 5 (1),normalized forward finite difference on intrinsic average concentration in domain 1 (1),normalized forward finite difference on intrinsic average concentration in domain 2 (1),normalized center finite difference on intrinsic average concentration in domain 3 (1),normalized center finite difference on intrinsic average concentration in domain 4 (1),normalized backward finite difference on intrinsic average concentration in domain 5 (1),Effectiveness factor in domain 1 (1),Effectiveness factor in domain 2 (1),Effectiveness factor in domain 3 (1),Effectiveness factor in domain 4 (1),Effectiveness factor in domain 5 (1)
7.8367E-7,22.4757,4738.3332,0.44744,2.2222,0.5712503265551879,22.4757,70.23455382936433,0.44744,2.0319546240881023,1.7844627336535996,1.5702308616709446,1.3774012431027391,1.2046140257886186,0.06465065659226892,0.05596236370554909,0.05316697971666547,0.04775382429598373,0.0451360528641856,0.42393450235792424,0.39408935410946017,0.37324617434696844,0.3536454448558716,0.3355596385161917
8.5873E-7,1.66697,1502.44782,0.98504,4.7306,0.4851856669606,1.66697,12.823974122821378,0.98504,4.515965777498447,4.130695880264837,3.753711057074137,3.3855365276096108,3.03005549650866,0.11028093961713935,0.10790939240618333,0.10664844848427044,0.10357078992073201,0.10175407527910652,0.9871447148553881,0.9856146473484237,0.9834855231318113,0.9808647108459815,0.978436807490709
9.4284E-7,87.5423,19042.7441,0.92767,3.9002,0.37939773354717904,87.5423,58.69117237580083,0.92767,2.748976129870419,1.3733233147379962,0.6444732960543277,0.28986113654419876,0.1273973872287851,0.4323401667398179,0.22906298387190335,0.17025524668137332,0.08125330831284576,0.05105910713484821,0.3334348116170356,0.23599975082493563,0.17685543096073117,0.14495513091562223,0.12948482577895779
6.5659E-7,1.37221,2039.15383,0.66996,8.8633,0.6990281435989086,1.37221,55.132415394562564,0.66996,8.828961445515153,8.782171182008927,8.738317458698383,8.694728309763763,8.651076854540852,0.010240673038517703,0.009597972062823422,0.009569019247908742,0.009546884713965509,0.009553702994936953,0.9934740442944734,0.9932695039750586,0.99321696059142,0.993175820598093,0.9931604675390114
9.7643E-7,26.183,10860.7591,0.8632,0.73034,0.3343903840719667,26.183,16.9962112831873,0.8632,0.31023406697578126,0.037318702126382476,0.004177953749028111,4.6341812086219346E-4,5.138614675454419E-5,0.08882758323329948,0.010786540312700042,0.005997767493585028,6.715507339813298E-4,1.34106793492644E-4,0.29998702185917836,0.25232091180793187,0.2463874556828594,0.24566880989302853,0.24593105692964823
8.8102E-7,19.7206,3549.42627,0.59659,6.5495,0.4581127985367429,19.7206,24.465838079613917,0.59659,5.35937794474598,3.53073361548984,2.1699261072038625,1.2452205774883984,0.673427274384692,0.5370240756537482,0.39963287698337063,0.33559711612333837,0.21974090028172427,0.16792044530014247,0.7645631722838166,0.6468191328041861,0.5262208446144108,0.4218939833883813,0.34465181838838405
9.8824E-7,29.1901,1871.43327,0.40636,1.3613,0.3181918068663268,29.1901,2.138966793960414,0.40636,0.21670347590607258,3.4074809751283305E-5,4.499192281765078E-9,5.814892343095622E-13,7.658690193485326E-17,0.07137378964647619,1.122321456894256E-5,5.612348235659548E-6,7.410469508075469E-10,1.9152507822470453E-13,0.14956875008617557,0.1350234791031909,0.13749713295700774,0.13498695683267095,0.1349788277388031
8.314E-7,39.5807,10290.3972,0.9026,3.1464,0.5174332449096553,39.5807,110.08887083329164,0.9026,2.8215734355579865,2.418504640655868,2.0770731163600717,1.7761325432625596,1.512060389330324,0.1117037986938738,0.09462205643317496,0.08901136029546608,0.07829193020875538,0.07318319625975359,0.48394070840654174,0.4396339644086575,0.40838846201607637,0.37949184100139405,0.35281088160166363
5.2552E-7,12.2837,1385.19787,0.72994,6.0763,0.8071960812841777,12.2837,54.8291534825618,0.72994,5.872527124638074,5.6146940119164395,5.389203965834966,5.173704544676924,4.963046468011823,0.04516548579915778,0.03949984300557865,0.03862479747061837,0.037325714709336315,0.03690167748301454,0.8807979334555154,0.8606077424318058,0.848557753254467,0.8377317044879143,0.8282621014219052
9.9986E-7,58.3978,27717.6734,0.38542,6.6021,0.3020637623951104,58.3978,21.87160150895302,0.38542,3.679271019767525,0.7626000457318326,0.10494639101228545,0.01240548546550807,0.0014306490442224052,0.9720875466997757,0.2191871944026288,0.12501492217131452,0.01725020829403125,0.0036577666480622274,0.3465014478689433,0.18072977505967147,0.12969538605159178,0.12176385021199522,0.12082238349397974
8.1803E-7,45.2257,5684.00296,0.43364,0.23994,0.5328290589032249,45.2257,67.13775388302169,0.43364,0.20261756824077484,0.1581704365720798,0.12417666107590358,0.09736631910591231,0.07624110514752157,0.012119695706314203,0.009269309389712344,0.008289932035141497,0.00653545380268239,0.005760352924794127,0.14521058124584896,0.13652279612819054,0.1332106603225382,0.1307012104226675,0.1284896045424613
7.8024E-7,24.5287,5746.75372,0.27567,8.1385,0.5749952525134954,24.5287,86.9616528388645,0.27567,7.797914014153458,7.343218405855733,6.926134788378975,6.523691490823864,6.134817653968116,0.11825723380607236,0.10847510723335535,0.10657128003074431,0.10290288015878805,0.10113830748944284,0.6299434994200583,0.6085813103189067,0.5923032353733843,0.5761833364754329,0.559891617380034
8.3087E-7,28.2815,7833.07133,0.50534,5.8326,0.5180483011022662,28.2815,84.14048978172004,0.50534,5.4080866096684295,4.825218943074395,4.301255473616577,3.816456361260611,3.370699929104407,0.1614290860476618,0.145115175956139,0.13969176105860315,0.12886178087813785,0.1234552155952084,0.6300788712240182,0.5930041559357957,0.562024944805824,0.5313996293504326,0.5015660716450414
6.4824E-7,61.9076,2575.73889,0.80063,7.2414,0.7066345192116271,61.9076,71.80167808194221,0.80063,6.6132938550620715,5.88584178554519,5.286607587237676,4.741325865461916,4.241482235494499,0.15718784318120776,0.12948252557028753,0.12365350000579689,0.11291534300233287,0.1080062115633595,0.5114085562757881,0.4561692268169911,0.42573721531170783,0.39813292339279127,0.37205652785241883
9.5204E-7,25.8088,12334.4439,0.41435,5.7065,0.3672272762128691,25.8088,32.360893205159115,0.41435,4.550321534024071,2.80777882290385,1.6014317225319208,0.8460236622289021,0.4195618329820584,0.5529901208982984,0.38283023114603043,0.3112782305281629,0.18753123494117516,0.13533623997205504,0.5814124715447545,0.46991983273828203,0.3719304674148699,0.29681676474111235,0.24752615146308193
7.0628E-7,9.17107,2223.47633,0.2792,5.6349,0.6517499594984291,9.17107,49.21873410242539,0.2792,5.428813568930264,5.142341912330661,4.876666562024586,4.618759021634595,4.368642588265015,0.06744306720772249,0.06254706213805815,0.0616326873401362,0.059801195364485006,0.05888407818675576,0.787230520660513,0.7681589752425297,0.7530393574257422,0.7376683965981361,0.7224505954338404
9.1694E-7,27.9802,14355.8393,0.75911,5.7671,0.41302555214697784,27.9802,65.11734919557907,0.75911,5.038930082700577,3.939817884028187,3.015212246447571,2.25373573993672,1.6464253047840764,0.33593997981688706,0.2826026311077233,0.25767269353387157,0.20918258304815407,0.18562241013628838,0.7189689498131974,0.6470473619333101,0.5759817269568084,0.5076218503324006,0.44554496249586395
5.333E-7,42.7503,1891.5226,0.28289,5.671,0.801445137902305,42.7503,73.55763094200574,0.28289,5.422590231794264,5.133465026210745,4.891220265198654,4.664982085329204,4.448699281562563,0.05139682404589696,0.043063043682582715,0.04164032539535426,0.03933274009552121,0.03844787308291661,0.38335752008127155,0.3588709458587434,0.3468273831148883,0.3370081501683265,0.3282607032433442
9.1134E-7,73.4698,2812.24747,0.4919,3.9464,0.4201732814122109,73.4698,13.719038062378353,0.4919,1.8181438425935648,0.2534586407028115,0.02870683057674321,0.0031325287720761225,3.404000950943839E-4,0.475320070630373,0.06827510488009701,0.038022033141159386,0.00430857712585764,8.481928494935125E-4,0.22000531091089243,0.11691878675976546,0.09966627286250508,0.09764628987984435,0.09743672161557039
9.052E-7,27.277,13755.5926,0.51225,6.3362,0.42795993215318096,27.277,72.42146339688746,0.51225,5.739726954843845,4.838712787848612,4.037666430523233,3.3294764696460373,2.7113897348548632,0.27186600798802824,0.24170238755031115,0.22769345253949513,0.20009094415316803,0.1864973707776569,0.6730801049416986,0.6232029492344027,0.5749311512886348,0.5275066833087025,0.4818603647682406
5.6424E-7,62.5431,1858.9558,0.064577,5.9896,0.7777380600766188,62.5431,66.96973896535823,0.064577,5.784943980043579,5.5357429572350645,5.319940404494024,5.1150842732758335,4.915836317580083,0.04686972836982539,0.04058814411953491,0.03955874263952608,0.03800194833338703,0.03747455550725679,0.18568749585254155,0.17810328743175713,0.1740522877540099,0.1706351274951583,0.16745707528330245
8.2754E-7,94.814,649.812793,0.82038,5.5446,0.5219037371200197,94.814,7.158455806577189,0.82038,1.9316336433678,0.11766740007432318,0.006095802239343985,3.122342153049703E-4,1.600240717255635E-5,0.5003765416583612,0.030776653357452888,0.016186015659161987,8.38546258852524E-4,8.171455683396594E-5,0.19547850479223614,0.08274675759481387,0.07522472319705595,0.07482360503625553,0.07482603589797428
1.0093E-6,48.5503,27021.5098,0.94533,5.0865,0.28882266815662844,48.5503,14.820245689104057,0.94533,1.6976330101125345,0.04846037473106581,8.190899560708652E-4,1.3556765993997205E-5,2.2404275423424286E-7,0.5548366469635054,0.016028116241134132,0.008149562228691164,1.3774689438507927E-4,4.485572521964253E-6,0.34592997665325487,0.17617425734118228,0.17000579019956813,0.1699085851485496,0.17008738868379672
9.707E-7,5.16704,6772.53201,0.75915,1.5918,0.3421794777851975,5.16704,12.147961534032758,0.75915,1.0409873782823618,0.3817558842555973,0.11987501436312316,0.034985987125289664,0.009966444275968961,0.2133053370839268,0.0847359201348749,0.05610158985739827,0.017781374830600098,0.008095490081278536,0.7521237812265411,0.637248961181905,0.5699680586176801,0.5453413157484318,0.5407950540517257
9.9958E-7,16.1447,15290.764,0.64581,4.7455,0.30245460668050633,16.1447,12.18440414169534,0.64581,2.4035672813762745,0.342212694466784,0.029855971639871567,0.002333365565927063,1.805106854164838E-4,0.6868296059943295,0.10407517766777503,0.05662276326378643,0.0049438328768090355,7.17316893820255E-4,0.6187089198307384,0.3567408839416535,0.29917030343195106,0.2937994502836234,0.29374108042116426
5.4537E-7,55.2836,603.735048,0.57006,0.74587,0.7923557794813922,55.2836,22.817445401223075,0.57006,0.6229481854467458,0.4885315007712608,0.38807899899466836,0.3081142066907498,0.2443865797919058,0.02443560910715642,0.018261260297966736,0.01639902994544805,0.013060922443435102,0.011585045293940848,0.12494803985819668,0.1050986934110983,0.09837112033189513,0.09308199282872884,0.08886441890575278
6.7186E-7,4.72187,1361.40675,0.616,1.2289,0.6848662408043978,4.72187,34.755689945611344,0.616,1.153158224602226,1.048905780609804,0.9554595654568809,0.8686860474905601,0.7882552677545256,0.02334768234024954,0.020927591370880988,0.02018040498224921,0.01872297990905074,0.01801274122448405,0.7159791105083488,0.6909236902028137,0.6741148298791081,0.6578189901454591,0.643169513738382
7.8316E-7,24.7048,2356.05473,0.39771,6.6083,0.571808191938496,24.7048,35.031188899201354,0.39771,5.919314649970893,4.911234374492369,4.032847247048985,3.2694944234346153,2.6168253174575735,0.26316271618125364,0.22930588757618686,0.21429084334506504,0.18482862239646833,0.17038144567899335,0.6245887175982511,0.5690503206048706,0.5179612602924015,0.4684145619975835,0.4217992750901424
6.2942E-7,5.67625,402.377775,0.84935,5.8273,0.7234214877488192,5.67625,11.962452611989047,0.84935,5.410613079363298,4.729182283546968,4.079486992065619,3.4636810357568386,2.890834940932393,0.14296872383423812,0.13631040345473017,0.1327552992306772,0.12469356233737922,0.12018692966813421,0.9506045896407938,0.9376165529951177,0.921044215418687,0.8989037806249289,0.8722947462772286
5.4784E-7,81.5282,461.123596,0.8556,0.86811,0.7904706642265183,81.5282,17.313117234440202,0.8556,0.6785219782642302,0.4784681385487418,0.3415317880281271,0.24360473489157927,0.17356399234382053,0.03653249851657772,0.02500640342307119,0.02144459450992332,0.015336579531281752,0.01279037346578805,0.0998568490375488,0.07921264953840577,0.07209859603002945,0.06702839261890399,0.06344318351804619
9.0517E-7,52.0295,6350.48583,0.30683,6.074,0.4279978484537961,52.0295,33.4466646155349,0.30683,4.832848406115572,3.048962181152138,1.8101661995815985,1.0136405629614818,0.5404997080584891,0.5382400980833837,0.3737736528794018,0.3070520115229394,0.19154400302199548,0.14275763587751394,0.37413005966917223,0.29706836629258065,0.23336252077490027,0.1848593603704672,0.1520892263704371
7.7714E-7,23.0333,7025.45416,0.17016,1.4124,0.5783657471928794,23.0333,108.28759318630748,0.17016,1.3438363927084087,1.2581411132028941,1.1822899088125087,1.1104049258165554,1.042129649447803,0.02219907650497187,0.019649001659981367,0.01913528344423655,0.01815402399378124,0.017686482759070747,0.24788467959515978,0.23801274133140427,0.23253468741652716,0.22740749189079118,0.22246623874539526
8.4963E-7,61.1425,1906.12895,0.43289,3.5882,0.4960388754392108,61.1425,17.608248897102133,0.43289,2.278727516333381,0.8595041634186872,0.2945027300290716,0.09632854078890035,0.030955878767579506,0.40193824577897036,0.16001405595027304,0.10806948404249095,0.03731955187288359,0.018514191611058276,0.2541973695484047,0.16406469844983632,0.12255842559540081,0.10677259305912871,0.10137659003010342
7.3597E-7,1.10497,3035.38921,0.28758,0.25785,0.6218556790722605,1.10497,58.48597549692419,0.28758,0.25276613250207225,0.24566413710202756,0.23904513585241488,0.2325752082886492,0.22625421111918528,0.001742285184856964,0.0016237954498924806,0.0016055098231303458,0.001568956145985831,0.0015506880956034515,0.736388340983891,0.7314529486212207,0.7297259294896963,0.7279900938576641,0.7266663684751967
7.8294E-7,45.7531,4822.01653,0.28077,6.6684,0.5720487276309523,45.7531,71.791928129256,0.28077,6.1834622505074766,5.539658744304628,4.962768280362308,4.430710390392416,3.9394418332004784,0.16801983904881942,0.1505568732796666,0.14470667070200458,0.13353386809014717,0.1282112680559518,0.42190945558455856,0.39420071483609853,0.37236749541534647,0.3513773711375028,0.3308967958433978
1.002E-6,9.00008,11407.7899,0.72196,2.9337,0.299072979872274,9.00008,8.336859727588015,0.72196,1.3007998111333015,0.127081936431573,0.00816841957289,4.956993386666207E-4,2.9992848968107894E-5,0.39202177015037737,0.03971711463080013,0.02113990159451537,0.0013591172628949564,1.5554596755930328E-4,0.6351680816442398,0.44417883812159004,0.41555873589366055,0.41361943545416663,0.4145484815696973
8.7711E-7,60.1138,2829.21665,0.30256,7.6457,0.4629119571193959,60.1138,20.288193197045583,0.30256,5.565555558014648,2.781008996750537,1.2227260898748056,0.4837059343023525,0.1792972863245728,0.8141178781167879,0.4555951734832577,0.33583124818398785,0.1525336396469908,0.08899995640926345,0.36326512436911573,0.2538625683480116,0.17481696711260317,0.1290860301378514,0.10783321669590448
9.6061E-7,54.6532,2861.67281,0.66075,5.0391,0.3557839129220302,54.6532,6.368412021344825,0.66075,1.2030734327844617,0.006517760568561582,2.2650041845358428E-5,7.832277232513252E-8,2.6029922381999117E-10,0.3831411147624386,0.002079756041022957,0.001043491790354603,3.626267775172061E-6,2.4995864095283945E-8,0.21601927732628085,0.12010164532609069,0.11950602263786464,0.11981157617297535,0.12106581426348245
9.8388E-7,20.7848,11697.2872,0.49428,4.5936,0.3241946526417553,20.7848,15.108199826182986,0.49428,2.6479258747880494,0.6179394154315193,0.10286541386376502,0.015130152074207145,0.002171806038570379,0.6657543592105678,0.16892366955416072,0.09884866300533207,0.016511737811175417,0.004249819165847434,0.5350811951792765,0.3224107731655727,0.24820933481563984,0.23428108259670263,0.23237691643091266
9.177E-7,27.956,831.191248,0.49491,8.6251,0.41205212868587865,27.956,3.732241174745352,0.49491,2.5874868071119135,0.0390047081583033,2.8869418290463906E-4,2.101861356639343E-6,1.5159008119404133E-8,0.7795806740699094,0.01184322867507445,0.005965448633117993,4.4153456704972684E-5,6.383222484122495E-7,0.3857783373921386,0.1680305937575871,0.16347863926408363,0.16345413139797144,0.16520342798138854
7.3416E-7,18.2092,842.897127,0.18829,1.881,0.6237133623589625,18.2092,16.3866712037865,0.18829,1.5840520937192788,1.1609816381487124,0.8388907643266638,0.5979492983950416,0.42142808399151777,0.10353380188722902,0.07882207864173173,0.06889263709225914,0.05108073356580846,0.043198271588830356,0.2940226820256192,0.2582962095157963,0.23056697257259443,0.208372254896471,0.19127386757894177
7.5834E-7,20.5381,6041.89481,0.43797,4.0008,0.5985187317549682,20.5381,103.65208111398032,0.43797,3.803362815718103,3.5552823943804452,3.334887386880388,3.1256037137462163,2.9252362016802196,0.06270976890573318,0.0557114499958645,0.0543070884453602,0.05177581329744928,0.05064889970004264,0.5827484151122817,0.5571557805091828,0.5406349495785079,0.5250074118263602,0.5097223484711254
9.6535E-7,55.5048,11824.015,0.68878,1.964,0.34941063343961015,55.5048,23.854431040363494,0.68878,0.9713948602915019,0.17958661628487324,0.029350927608299316,0.004668224471939817,7.393613779556403E-4,0.2547906961172663,0.048343340687976875,0.028142911589435878,0.0046033625767437115,0.001264242662592542,0.24446895134145644,0.16441516516201626,0.14780178658458226,0.14500392665504733,0.1445962749353487
7.5362E-7,23.2419,516.801294,0.11824,2.398,0.6035009145688842,23.2419,9.094191866475944,0.11824,1.8315055199035646,1.0559163832943854,0.5784374355103311,0.3047896493469663,0.15655761184678815,0.19483316171046985,0.11994589487633966,0.09434402153957566,0.05298951211821987,0.03723687603362808,0.22947062829516354,0.1842807975379421,0.15340385021866673,0.1337196903070838,0.12249726054895214
7.6365E-7,4.48938,7547.87327,0.38592,2.3829,0.5928765940836206,4.48938,125.69015086118625,0.38592,2.336693180654115,2.277841138364594,2.2241393601867174,2.1715367571679107,2.119676163732199,0.0149807873647976,0.013669787635178484,0.013529890116807865,0.01329555332874883,0.013201114059060413,0.8157530420519158,0.8069574436086766,0.8017631102682632,0.7968181893867575,0.7923217607144383
